mask     ok?       cycles      CM/MHz  passes
0x2b5    pass      716542    1.490937  [fold_br,copy_prop,redundant_bool,narrow_loads,jump_thread,leg_e]
0x2b6    pass      716396    1.490959  [dead_blocks,copy_prop,redundant_bool,narrow_loads,jump_thread,leg_e]
0x2b7    pass      716396    1.490959  [fold_br,dead_blocks,copy_prop,redundant_bool,narrow_loads,jump_thread,leg_e]
0x2bc    pass      715747    1.490968  [copy_prop,cse,redundant_bool,narrow_loads,jump_thread,leg_e]
0x2bd    pass      715747    1.490968  [fold_br,copy_prop,cse,redundant_bool,narrow_loads,jump_thread,leg_e]
0x2be    pass      715601    1.490990  [dead_blocks,copy_prop,cse,redundant_bool,narrow_loads,jump_thread,leg_e]
0x2bf    pass      715601    1.490990  [fold_br,dead_blocks,copy_prop,cse,redundant_bool,narrow_loads,jump_thread,leg_e]
0x3a4    pass      716384    1.491455  [copy_prop,narrow_loads,jump_thread,unroll,leg_e]
0x3a5    pass      716384    1.491455  [fold_br,copy_prop,narrow_loads,jump_thread,unroll,leg_e]
0x3a6    pass      716238    1.491477  [dead_blocks,copy_prop,narrow_loads,jump_thread,unroll,leg_e]
0x3a7    pass      716238    1.491477  [fold_br,dead_blocks,copy_prop,narrow_loads,jump_thread,unroll,leg_e]
0x3ac    pass      715589    1.491486  [copy_prop,cse,narrow_loads,jump_thread,unroll,leg_e]
0x3ad    pass      715589    1.491486  [fold_br,copy_prop,cse,narrow_loads,jump_thread,unroll,leg_e]
0x3ae    pass      715443    1.491508  [dead_blocks,copy_prop,cse,narrow_loads,jump_thread,unroll,leg_e]
0x3af    pass      715443    1.491508  [fold_br,dead_blocks,copy_prop,cse,narrow_loads,jump_thread,unroll,leg_e]
0x670    pass      712987    1.491949  [redundant_bool,narrow_loads,licm_const,leg_e,leg_f]
0x671    pass      712987    1.491949  [fold_br,redundant_bool,narrow_loads,licm_const,leg_e,leg_f]
0x672    pass      712987    1.491949  [dead_blocks,redundant_bool,narrow_loads,licm_const,leg_e,leg_f]
0x673    pass      712987    1.491949  [fold_br,dead_blocks,redundant_bool,narrow_loads,licm_const,leg_e,leg_f]
0x770    pass      712987    1.491949  [redundant_bool,narrow_loads,licm_const,unroll,leg_e,leg_f]
0x771    pass      712987    1.491949  [fold_br,redundant_bool,narrow_loads,licm_const,unroll,leg_e,leg_f]
0x772    pass      712987    1.491949  [dead_blocks,redundant_bool,narrow_loads,licm_const,unroll,leg_e,leg_f]
0x773    pass      712987    1.491949  [fold_br,dead_blocks,redundant_bool,narrow_loads,licm_const,unroll,leg_e,leg_f]
0x674    pass      712747    1.492350  [copy_prop,redundant_bool,narrow_loads,licm_const,leg_e,leg_f]
0x675    pass      712747    1.492350  [fold_br,copy_prop,redundant_bool,narrow_loads,licm_const,leg_e,leg_f]
0x774    pass      712747    1.492350  [copy_prop,redundant_bool,narrow_loads,licm_const,unroll,leg_e,leg_f]
0x775    pass      712747    1.492350  [fold_br,copy_prop,redundant_bool,narrow_loads,licm_const,unroll,leg_e,leg_f]
0x676    pass      712737    1.492372  [dead_blocks,copy_prop,redundant_bool,narrow_loads,licm_const,leg_e,leg_f]
0x677    pass      712737    1.492372  [fold_br,dead_blocks,copy_prop,redundant_bool,narrow_loads,licm_const,leg_e,leg_f]
0x776    pass      712737    1.492372  [dead_blocks,copy_prop,redundant_bool,narrow_loads,licm_const,unroll,leg_e,leg_f]
0x777    pass      712737    1.492372  [fold_br,dead_blocks,copy_prop,redundant_bool,narrow_loads,licm_const,unroll,leg_e,leg_f]
0x3e0    pass      715704    1.493014  [narrow_loads,licm_const,jump_thread,unroll,leg_e]
0x3e1    pass      715704    1.493014  [fold_br,narrow_loads,licm_const,jump_thread,unroll,leg_e]
0x3e2    pass      715704    1.493014  [dead_blocks,narrow_loads,licm_const,jump_thread,unroll,leg_e]
0x3e3    pass      715704    1.493014  [fold_br,dead_blocks,narrow_loads,licm_const,jump_thread,unroll,leg_e]
0x3e8    pass      714909    1.493045  [cse,narrow_loads,licm_const,jump_thread,unroll,leg_e]
0x3e9    pass      714909    1.493045  [fold_br,cse,narrow_loads,licm_const,jump_thread,unroll,leg_e]
0x3ea    pass      714909    1.493045  [dead_blocks,cse,narrow_loads,licm_const,jump_thread,unroll,leg_e]
0x3eb    pass      714909    1.493045  [fold_br,dead_blocks,cse,narrow_loads,licm_const,jump_thread,unroll,leg_e]
0x678    pass      711426    1.493817  [cse,redundant_bool,narrow_loads,licm_const,leg_e,leg_f]
0x679    pass      711426    1.493817  [fold_br,cse,redundant_bool,narrow_loads,licm_const,leg_e,leg_f]
0x67a    pass      711426    1.493817  [dead_blocks,cse,redundant_bool,narrow_loads,licm_const,leg_e,leg_f]
0x67b    pass      711426    1.493817  [fold_br,dead_blocks,cse,redundant_bool,narrow_loads,licm_const,leg_e,leg_f]
0x778    pass      711426    1.493817  [cse,redundant_bool,narrow_loads,licm_const,unroll,leg_e,leg_f]
0x779    pass      711426    1.493817  [fold_br,cse,redundant_bool,narrow_loads,licm_const,unroll,leg_e,leg_f]
0x77a    pass      711426    1.493817  [dead_blocks,cse,redundant_bool,narrow_loads,licm_const,unroll,leg_e,leg_f]
0x77b    pass      711426    1.493817  [fold_br,dead_blocks,cse,redundant_bool,narrow_loads,licm_const,unroll,leg_e,leg_f]
0x1dc    pass      714927    1.494147  [copy_prop,cse,redundant_bool,licm_const,jump_thread,unroll]
0x1dd    pass      714927    1.494147  [fold_br,copy_prop,cse,redundant_bool,licm_const,jump_thread,unroll]
0x1de    pass      714781    1.494169  [dead_blocks,copy_prop,cse,redundant_bool,licm_const,jump_thread,unroll]
0x1df    pass      714781    1.494169  [fold_br,dead_blocks,copy_prop,cse,redundant_bool,licm_const,jump_thread,unroll]
0x67c    pass      711186    1.494218  [copy_prop,cse,redundant_bool,narrow_loads,licm_const,leg_e,leg_f]
0x67d    pass      711186    1.494218  [fold_br,copy_prop,cse,redundant_bool,narrow_loads,licm_const,leg_e,leg_f]
0x77c    pass      711186    1.494218  [copy_prop,cse,redundant_bool,narrow_loads,licm_const,unroll,leg_e,leg_f]
0x77d    pass      711186    1.494218  [fold_br,copy_prop,cse,redundant_bool,narrow_loads,licm_const,unroll,leg_e,leg_f]
0x67e    pass      711176    1.494241  [dead_blocks,copy_prop,cse,redundant_bool,narrow_loads,licm_const,leg_e,leg_f]
0x67f    pass      711176    1.494241  [fold_br,dead_blocks,copy_prop,cse,redundant_bool,narrow_loads,licm_const,leg_e,leg_f]
0x77e    pass      711176    1.494241  [dead_blocks,copy_prop,cse,redundant_bool,narrow_loads,licm_const,unroll,leg_e,leg_f]
0x77f    pass      711176    1.494241  [fold_br,dead_blocks,copy_prop,cse,redundant_bool,narrow_loads,licm_const,unroll,leg_e,leg_f]
0x1d4    pass      715518    1.494571  [copy_prop,redundant_bool,licm_const,jump_thread,unroll]
0x1d5    pass      715518    1.494571  [fold_br,copy_prop,redundant_bool,licm_const,jump_thread,unroll]
0x1d6    pass      715372    1.494594  [dead_blocks,copy_prop,redundant_bool,licm_const,jump_thread,unroll]
0x1d7    pass      715372    1.494594  [fold_br,dead_blocks,copy_prop,redundant_bool,licm_const,jump_thread,unroll]
0x4d0    pass      711967    1.495085  [redundant_bool,licm_const,jump_thread,leg_f]
0x4d1    pass      711967    1.495085  [fold_br,redundant_bool,licm_const,jump_thread,leg_f]
0x4d2    pass      711967    1.495085  [dead_blocks,redundant_bool,licm_const,jump_thread,leg_f]
0x4d3    pass      711967    1.495085  [fold_br,dead_blocks,redundant_bool,licm_const,jump_thread,leg_f]
0x390    pass      714670    1.495244  [redundant_bool,jump_thread,unroll,leg_e]
0x391    pass      714670    1.495244  [fold_br,redundant_bool,jump_thread,unroll,leg_e]
0x392    pass      714670    1.495244  [dead_blocks,redundant_bool,jump_thread,unroll,leg_e]
0x393    pass      714670    1.495244  [fold_br,dead_blocks,redundant_bool,jump_thread,unroll,leg_e]
0x398    pass      713875    1.495275  [cse,redundant_bool,jump_thread,unroll,leg_e]
0x399    pass      713875    1.495275  [fold_br,cse,redundant_bool,jump_thread,unroll,leg_e]
0x39a    pass      713875    1.495275  [dead_blocks,cse,redundant_bool,jump_thread,unroll,leg_e]
0x39b    pass      713875    1.495275  [fold_br,dead_blocks,cse,redundant_bool,jump_thread,unroll,leg_e]
0x4d4    pass      711727    1.495488  [copy_prop,redundant_bool,licm_const,jump_thread,leg_f]
0x4d5    pass      711727    1.495488  [fold_br,copy_prop,redundant_bool,licm_const,jump_thread,leg_f]
0x4d6    pass      711717    1.495510  [dead_blocks,copy_prop,redundant_bool,licm_const,jump_thread,leg_f]
0x4d7    pass      711717    1.495510  [fold_br,dead_blocks,copy_prop,redundant_bool,licm_const,jump_thread,leg_f]
0x4d8    pass      710406    1.496961  [cse,redundant_bool,licm_const,jump_thread,leg_f]
0x4d9    pass      710406    1.496961  [fold_br,cse,redundant_bool,licm_const,jump_thread,leg_f]
0x4da    pass      710406    1.496961  [dead_blocks,cse,redundant_bool,licm_const,jump_thread,leg_f]
0x4db    pass      710406    1.496961  [fold_br,dead_blocks,cse,redundant_bool,licm_const,jump_thread,leg_f]
0x1b0    pass      714526    1.496997  [redundant_bool,narrow_loads,jump_thread,unroll]
0x1b1    pass      714526    1.496997  [fold_br,redundant_bool,narrow_loads,jump_thread,unroll]
0x1b2    pass      714526    1.496997  [dead_blocks,redundant_bool,narrow_loads,jump_thread,unroll]
0x1b3    pass      714526    1.496997  [fold_br,dead_blocks,redundant_bool,narrow_loads,jump_thread,unroll]
0x2f0    pass      713822    1.497053  [redundant_bool,narrow_loads,licm_const,jump_thread,leg_e]
0x2f1    pass      713822    1.497053  [fold_br,redundant_bool,narrow_loads,licm_const,jump_thread,leg_e]
0x2f2    pass      713822    1.497053  [dead_blocks,redundant_bool,narrow_loads,licm_const,jump_thread,leg_e]
0x2f3    pass      713822    1.497053  [fold_br,dead_blocks,redundant_bool,narrow_loads,licm_const,jump_thread,leg_e]
0x2f8    pass      713027    1.497084  [cse,redundant_bool,narrow_loads,licm_const,jump_thread,leg_e]
0x2f9    pass      713027    1.497084  [fold_br,cse,redundant_bool,narrow_loads,licm_const,jump_thread,leg_e]
0x2fa    pass      713027    1.497084  [dead_blocks,cse,redundant_bool,narrow_loads,licm_const,jump_thread,leg_e]
0x2fb    pass      713027    1.497084  [fold_br,dead_blocks,cse,redundant_bool,narrow_loads,licm_const,jump_thread,leg_e]
0x4dc    pass      710166    1.497364  [copy_prop,cse,redundant_bool,licm_const,jump_thread,leg_f]
0x4dd    pass      710166    1.497364  [fold_br,copy_prop,cse,redundant_bool,licm_const,jump_thread,leg_f]
0x4de    pass      710156    1.497387  [dead_blocks,copy_prop,cse,redundant_bool,licm_const,jump_thread,leg_f]
0x4df    pass      710156    1.497387  [fold_br,dead_blocks,copy_prop,cse,redundant_bool,licm_const,jump_thread,leg_f]
0x2f4    pass      713582    1.497456  [copy_prop,redundant_bool,narrow_loads,licm_const,jump_thread,leg_e]
0x2f5    pass      713582    1.497456  [fold_br,copy_prop,redundant_bool,narrow_loads,licm_const,jump_thread,leg_e]
0x2f6    pass      713436    1.497479  [dead_blocks,copy_prop,redundant_bool,narrow_loads,licm_const,jump_thread,leg_e]
0x2f7    pass      713436    1.497479  [fold_br,dead_blocks,copy_prop,redundant_bool,narrow_loads,licm_const,jump_thread,leg_e]
0x2fc    pass      712787    1.497488  [copy_prop,cse,redundant_bool,narrow_loads,licm_const,jump_thread,leg_e]
0x2fd    pass      712787    1.497488  [fold_br,copy_prop,cse,redundant_bool,narrow_loads,licm_const,jump_thread,leg_e]
0x2fe    pass      712641    1.497510  [dead_blocks,copy_prop,cse,redundant_bool,narrow_loads,licm_const,jump_thread,leg_e]
0x2ff    pass      712641    1.497510  [fold_br,dead_blocks,copy_prop,cse,redundant_bool,narrow_loads,licm_const,jump_thread,leg_e]
0x1b8    pass      713343    1.497880  [cse,redundant_bool,narrow_loads,jump_thread,unroll]
0x1b9    pass      713343    1.497880  [fold_br,cse,redundant_bool,narrow_loads,jump_thread,unroll]
0x1ba    pass      713343    1.497880  [dead_blocks,cse,redundant_bool,narrow_loads,jump_thread,unroll]
0x1bb    pass      713343    1.497880  [fold_br,dead_blocks,cse,redundant_bool,narrow_loads,jump_thread,unroll]
0x3e4    pass      713424    1.497979  [copy_prop,narrow_loads,licm_const,jump_thread,unroll,leg_e]
0x3e5    pass      713424    1.497979  [fold_br,copy_prop,narrow_loads,licm_const,jump_thread,unroll,leg_e]
0x3e6    pass      713278    1.498001  [dead_blocks,copy_prop,narrow_loads,licm_const,jump_thread,unroll,leg_e]
0x3e7    pass      713278    1.498001  [fold_br,dead_blocks,copy_prop,narrow_loads,licm_const,jump_thread,unroll,leg_e]
0x3ec    pass      712629    1.498010  [copy_prop,cse,narrow_loads,licm_const,jump_thread,unroll,leg_e]
0x3ed    pass      712629    1.498010  [fold_br,copy_prop,cse,narrow_loads,licm_const,jump_thread,unroll,leg_e]
0x3ee    pass      712483    1.498033  [dead_blocks,copy_prop,cse,narrow_loads,licm_const,jump_thread,unroll,leg_e]
0x3ef    pass      712483    1.498033  [fold_br,dead_blocks,copy_prop,cse,narrow_loads,licm_const,jump_thread,unroll,leg_e]
0x394    pass      712390    1.500224  [copy_prop,redundant_bool,jump_thread,unroll,leg_e]
0x395    pass      712390    1.500224  [fold_br,copy_prop,redundant_bool,jump_thread,unroll,leg_e]
0x396    pass      712244    1.500246  [dead_blocks,copy_prop,redundant_bool,jump_thread,unroll,leg_e]
0x397    pass      712244    1.500246  [fold_br,dead_blocks,copy_prop,redundant_bool,jump_thread,unroll,leg_e]
0x39c    pass      711595    1.500255  [copy_prop,cse,redundant_bool,jump_thread,unroll,leg_e]
0x39d    pass      711595    1.500255  [fold_br,copy_prop,cse,redundant_bool,jump_thread,unroll,leg_e]
0x39e    pass      711449    1.500278  [dead_blocks,copy_prop,cse,redundant_bool,jump_thread,unroll,leg_e]
0x39f    pass      711449    1.500278  [fold_br,dead_blocks,copy_prop,cse,redundant_bool,jump_thread,unroll,leg_e]
0x4b0    pass      709287    1.501190  [redundant_bool,narrow_loads,jump_thread,leg_f]
0x4b1    pass      709287    1.501190  [fold_br,redundant_bool,narrow_loads,jump_thread,leg_f]
0x4b2    pass      709287    1.501190  [dead_blocks,redundant_bool,narrow_loads,jump_thread,leg_f]
0x4b3    pass      709287    1.501190  [fold_br,dead_blocks,redundant_bool,narrow_loads,jump_thread,leg_f]
0x4b4    pass      709047    1.501596  [copy_prop,redundant_bool,narrow_loads,jump_thread,leg_f]
0x4b5    pass      709047    1.501596  [fold_br,copy_prop,redundant_bool,narrow_loads,jump_thread,leg_f]
0x4b6    pass      709037    1.501618  [dead_blocks,copy_prop,redundant_bool,narrow_loads,jump_thread,leg_f]
0x4b7    pass      709037    1.501618  [fold_br,dead_blocks,copy_prop,redundant_bool,narrow_loads,jump_thread,leg_f]
0x4b8    pass      708318    1.501762  [cse,redundant_bool,narrow_loads,jump_thread,leg_f]
0x4b9    pass      708318    1.501762  [fold_br,cse,redundant_bool,narrow_loads,jump_thread,leg_f]
0x4ba    pass      708318    1.501762  [dead_blocks,cse,redundant_bool,narrow_loads,jump_thread,leg_f]
0x4bb    pass      708318    1.501762  [fold_br,dead_blocks,cse,redundant_bool,narrow_loads,jump_thread,leg_f]
0x3d0    pass      711710    1.501801  [redundant_bool,licm_const,jump_thread,unroll,leg_e]
0x3d1    pass      711710    1.501801  [fold_br,redundant_bool,licm_const,jump_thread,unroll,leg_e]
0x3d2    pass      711710    1.501801  [dead_blocks,redundant_bool,licm_const,jump_thread,unroll,leg_e]
0x3d3    pass      711710    1.501801  [fold_br,dead_blocks,redundant_bool,licm_const,jump_thread,unroll,leg_e]
0x1f8    pass      711567    1.501821  [cse,redundant_bool,narrow_loads,licm_const,jump_thread,unroll]
0x1f9    pass      711567    1.501821  [fold_br,cse,redundant_bool,narrow_loads,licm_const,jump_thread,unroll]
0x1fa    pass      711567    1.501821  [dead_blocks,cse,redundant_bool,narrow_loads,licm_const,jump_thread,unroll]
0x1fb    pass      711567    1.501821  [fold_br,dead_blocks,cse,redundant_bool,narrow_loads,licm_const,jump_thread,unroll]
0x3d8    pass      710915    1.501832  [cse,redundant_bool,licm_const,jump_thread,unroll,leg_e]
0x3d9    pass      710915    1.501832  [fold_br,cse,redundant_bool,licm_const,jump_thread,unroll,leg_e]
0x3da    pass      710915    1.501832  [dead_blocks,cse,redundant_bool,licm_const,jump_thread,unroll,leg_e]
0x3db    pass      710915    1.501832  [fold_br,dead_blocks,cse,redundant_bool,licm_const,jump_thread,unroll,leg_e]
0x1b4    pass      712246    1.501988  [copy_prop,redundant_bool,narrow_loads,jump_thread,unroll]
0x1b5    pass      712246    1.501988  [fold_br,copy_prop,redundant_bool,narrow_loads,jump_thread,unroll]
0x1b6    pass      712100    1.502011  [dead_blocks,copy_prop,redundant_bool,narrow_loads,jump_thread,unroll]
0x1b7    pass      712100    1.502011  [fold_br,dead_blocks,copy_prop,redundant_bool,narrow_loads,jump_thread,unroll]
0x4bc    pass      708078    1.502169  [copy_prop,cse,redundant_bool,narrow_loads,jump_thread,leg_f]
0x4bd    pass      708078    1.502169  [fold_br,copy_prop,cse,redundant_bool,narrow_loads,jump_thread,leg_f]
0x4be    pass      708068    1.502191  [dead_blocks,copy_prop,cse,redundant_bool,narrow_loads,jump_thread,leg_f]
0x4bf    pass      708068    1.502191  [fold_br,dead_blocks,copy_prop,cse,redundant_bool,narrow_loads,jump_thread,leg_f]
0x1f0    pass      712158    1.502250  [redundant_bool,narrow_loads,licm_const,jump_thread,unroll]
0x1f1    pass      712158    1.502250  [fold_br,redundant_bool,narrow_loads,licm_const,jump_thread,unroll]
0x1f2    pass      712158    1.502250  [dead_blocks,redundant_bool,narrow_loads,licm_const,jump_thread,unroll]
0x1f3    pass      712158    1.502250  [fold_br,dead_blocks,redundant_bool,narrow_loads,licm_const,jump_thread,unroll]
0x690    pass      707823    1.502564  [redundant_bool,jump_thread,leg_e,leg_f]
0x691    pass      707823    1.502564  [fold_br,redundant_bool,jump_thread,leg_e,leg_f]
0x692    pass      707823    1.502564  [dead_blocks,redundant_bool,jump_thread,leg_e,leg_f]
0x693    pass      707823    1.502564  [fold_br,dead_blocks,redundant_bool,jump_thread,leg_e,leg_f]
0x1bc    pass      711063    1.502877  [copy_prop,cse,redundant_bool,narrow_loads,jump_thread,unroll]
0x1bd    pass      711063    1.502877  [fold_br,copy_prop,cse,redundant_bool,narrow_loads,jump_thread,unroll]
0x1be    pass      710917    1.502900  [dead_blocks,copy_prop,cse,redundant_bool,narrow_loads,jump_thread,unroll]
0x1bf    pass      710917    1.502900  [fold_br,dead_blocks,copy_prop,cse,redundant_bool,narrow_loads,jump_thread,unroll]
0x694    pass      707583    1.502970  [copy_prop,redundant_bool,jump_thread,leg_e,leg_f]
0x695    pass      707583    1.502970  [fold_br,copy_prop,redundant_bool,jump_thread,leg_e,leg_f]
0x696    pass      707573    1.502993  [dead_blocks,copy_prop,redundant_bool,jump_thread,leg_e,leg_f]
0x697    pass      707573    1.502993  [fold_br,dead_blocks,copy_prop,redundant_bool,jump_thread,leg_e,leg_f]
0x698    pass      706854    1.503137  [cse,redundant_bool,jump_thread,leg_e,leg_f]
0x699    pass      706854    1.503137  [fold_br,cse,redundant_bool,jump_thread,leg_e,leg_f]
0x69a    pass      706854    1.503137  [dead_blocks,cse,redundant_bool,jump_thread,leg_e,leg_f]
0x69b    pass      706854    1.503137  [fold_br,dead_blocks,cse,redundant_bool,jump_thread,leg_e,leg_f]
0x69c    pass      706614    1.503544  [copy_prop,cse,redundant_bool,jump_thread,leg_e,leg_f]
0x69d    pass      706614    1.503544  [fold_br,copy_prop,cse,redundant_bool,jump_thread,leg_e,leg_f]
0x69e    pass      706604    1.503567  [dead_blocks,copy_prop,cse,redundant_bool,jump_thread,leg_e,leg_f]
0x69f    pass      706604    1.503567  [fold_br,dead_blocks,copy_prop,cse,redundant_bool,jump_thread,leg_e,leg_f]
0x590    pass      707175    1.505965  [redundant_bool,jump_thread,unroll,leg_f]
0x591    pass      707175    1.505965  [fold_br,redundant_bool,jump_thread,unroll,leg_f]
0x592    pass      707175    1.505965  [dead_blocks,redundant_bool,jump_thread,unroll,leg_f]
0x593    pass      707175    1.505965  [fold_br,dead_blocks,redundant_bool,jump_thread,unroll,leg_f]
0x598    pass      706206    1.506541  [cse,redundant_bool,jump_thread,unroll,leg_f]
0x599    pass      706206    1.506541  [fold_br,cse,redundant_bool,jump_thread,unroll,leg_f]
0x59a    pass      706206    1.506541  [dead_blocks,cse,redundant_bool,jump_thread,unroll,leg_f]
0x59b    pass      706206    1.506541  [fold_br,dead_blocks,cse,redundant_bool,jump_thread,unroll,leg_f]
0x3d4    pass      709430    1.506825  [copy_prop,redundant_bool,licm_const,jump_thread,unroll,leg_e]
0x3d5    pass      709430    1.506825  [fold_br,copy_prop,redundant_bool,licm_const,jump_thread,unroll,leg_e]
0x1fc    pass      709287    1.506845  [copy_prop,cse,redundant_bool,narrow_loads,licm_const,jump_thread,unroll]
0x1fd    pass      709287    1.506845  [fold_br,copy_prop,cse,redundant_bool,narrow_loads,licm_const,jump_thread,unroll]
0x3d6    pass      709284    1.506847  [dead_blocks,copy_prop,redundant_bool,licm_const,jump_thread,unroll,leg_e]
0x3d7    pass      709284    1.506847  [fold_br,dead_blocks,copy_prop,redundant_bool,licm_const,jump_thread,unroll,leg_e]
0x3dc    pass      708635    1.506856  [copy_prop,cse,redundant_bool,licm_const,jump_thread,unroll,leg_e]
0x3dd    pass      708635    1.506856  [fold_br,copy_prop,cse,redundant_bool,licm_const,jump_thread,unroll,leg_e]
0x1fe    pass      709141    1.506868  [dead_blocks,copy_prop,cse,redundant_bool,narrow_loads,licm_const,jump_thread,unroll]
0x1ff    pass      709141    1.506868  [fold_br,dead_blocks,copy_prop,cse,redundant_bool,narrow_loads,licm_const,jump_thread,unroll]
0x3de    pass      708489    1.506879  [dead_blocks,copy_prop,cse,redundant_bool,licm_const,jump_thread,unroll,leg_e]
0x3df    pass      708489    1.506879  [fold_br,dead_blocks,copy_prop,cse,redundant_bool,licm_const,jump_thread,unroll,leg_e]
0x1f4    pass      709878    1.507277  [copy_prop,redundant_bool,narrow_loads,licm_const,jump_thread,unroll]
0x1f5    pass      709878    1.507277  [fold_br,copy_prop,redundant_bool,narrow_loads,licm_const,jump_thread,unroll]
0x1f6    pass      709732    1.507299  [dead_blocks,copy_prop,redundant_bool,narrow_loads,licm_const,jump_thread,unroll]
0x1f7    pass      709732    1.507299  [fold_br,dead_blocks,copy_prop,redundant_bool,narrow_loads,licm_const,jump_thread,unroll]
0x4f0    pass      706327    1.507799  [redundant_bool,narrow_loads,licm_const,jump_thread,leg_f]
0x4f1    pass      706327    1.507799  [fold_br,redundant_bool,narrow_loads,licm_const,jump_thread,leg_f]
0x4f2    pass      706327    1.507799  [dead_blocks,redundant_bool,narrow_loads,licm_const,jump_thread,leg_f]
0x4f3    pass      706327    1.507799  [fold_br,dead_blocks,redundant_bool,narrow_loads,licm_const,jump_thread,leg_f]
0x3b0    pass      709030    1.507961  [redundant_bool,narrow_loads,jump_thread,unroll,leg_e]
0x3b1    pass      709030    1.507961  [fold_br,redundant_bool,narrow_loads,jump_thread,unroll,leg_e]
0x3b2    pass      709030    1.507961  [dead_blocks,redundant_bool,narrow_loads,jump_thread,unroll,leg_e]
0x3b3    pass      709030    1.507961  [fold_br,dead_blocks,redundant_bool,narrow_loads,jump_thread,unroll,leg_e]
0x3b8    pass      708235    1.507993  [cse,redundant_bool,narrow_loads,jump_thread,unroll,leg_e]
0x3b9    pass      708235    1.507993  [fold_br,cse,redundant_bool,narrow_loads,jump_thread,unroll,leg_e]
0x3ba    pass      708235    1.507993  [dead_blocks,cse,redundant_bool,narrow_loads,jump_thread,unroll,leg_e]
0x3bb    pass      708235    1.507993  [fold_br,dead_blocks,cse,redundant_bool,narrow_loads,jump_thread,unroll,leg_e]
0x4f4    pass      706087    1.508209  [copy_prop,redundant_bool,narrow_loads,licm_const,jump_thread,leg_f]
0x4f5    pass      706087    1.508209  [fold_br,copy_prop,redundant_bool,narrow_loads,licm_const,jump_thread,leg_f]
0x4f6    pass      706077    1.508231  [dead_blocks,copy_prop,redundant_bool,narrow_loads,licm_const,jump_thread,leg_f]
0x4f7    pass      706077    1.508231  [fold_br,dead_blocks,copy_prop,redundant_bool,narrow_loads,licm_const,jump_thread,leg_f]
0x6d0    pass      704863    1.509185  [redundant_bool,licm_const,jump_thread,leg_e,leg_f]
0x6d1    pass      704863    1.509185  [fold_br,redundant_bool,licm_const,jump_thread,leg_e,leg_f]
0x6d2    pass      704863    1.509185  [dead_blocks,redundant_bool,licm_const,jump_thread,leg_e,leg_f]
0x6d3    pass      704863    1.509185  [fold_br,dead_blocks,redundant_bool,licm_const,jump_thread,leg_e,leg_f]
0x6d4    pass      704623    1.509595  [copy_prop,redundant_bool,licm_const,jump_thread,leg_e,leg_f]
0x6d5    pass      704623    1.509595  [fold_br,copy_prop,redundant_bool,licm_const,jump_thread,leg_e,leg_f]
0x6d6    pass      704613    1.509618  [dead_blocks,copy_prop,redundant_bool,licm_const,jump_thread,leg_e,leg_f]
0x6d7    pass      704613    1.509618  [fold_br,dead_blocks,copy_prop,redundant_bool,licm_const,jump_thread,leg_e,leg_f]
0x4f8    pass      704766    1.509707  [cse,redundant_bool,narrow_loads,licm_const,jump_thread,leg_f]
0x4f9    pass      704766    1.509707  [fold_br,cse,redundant_bool,narrow_loads,licm_const,jump_thread,leg_f]
0x4fa    pass      704766    1.509707  [dead_blocks,cse,redundant_bool,narrow_loads,licm_const,jump_thread,leg_f]
0x4fb    pass      704766    1.509707  [fold_br,dead_blocks,cse,redundant_bool,narrow_loads,licm_const,jump_thread,leg_f]
0x4fc    pass      704526    1.510117  [copy_prop,cse,redundant_bool,narrow_loads,licm_const,jump_thread,leg_f]
0x4fd    pass      704526    1.510117  [fold_br,copy_prop,cse,redundant_bool,narrow_loads,licm_const,jump_thread,leg_f]
0x4fe    pass      704516    1.510140  [dead_blocks,copy_prop,cse,redundant_bool,narrow_loads,licm_const,jump_thread,leg_f]
0x4ff    pass      704516    1.510140  [fold_br,dead_blocks,copy_prop,cse,redundant_bool,narrow_loads,licm_const,jump_thread,leg_f]
0x594    pass      704895    1.511016  [copy_prop,redundant_bool,jump_thread,unroll,leg_f]
0x595    pass      704895    1.511016  [fold_br,copy_prop,redundant_bool,jump_thread,unroll,leg_f]
0x596    pass      704885    1.511039  [dead_blocks,copy_prop,redundant_bool,jump_thread,unroll,leg_f]
0x597    pass      704885    1.511039  [fold_br,dead_blocks,copy_prop,redundant_bool,jump_thread,unroll,leg_f]
0x6d8    pass      703302    1.511096  [cse,redundant_bool,licm_const,jump_thread,leg_e,leg_f]
0x6d9    pass      703302    1.511096  [fold_br,cse,redundant_bool,licm_const,jump_thread,leg_e,leg_f]
0x6da    pass      703302    1.511096  [dead_blocks,cse,redundant_bool,licm_const,jump_thread,leg_e,leg_f]
0x6db    pass      703302    1.511096  [fold_br,dead_blocks,cse,redundant_bool,licm_const,jump_thread,leg_e,leg_f]
0x6dc    pass      703062    1.511507  [copy_prop,cse,redundant_bool,licm_const,jump_thread,leg_e,leg_f]
0x6dd    pass      703062    1.511507  [fold_br,copy_prop,cse,redundant_bool,licm_const,jump_thread,leg_e,leg_f]
0x6de    pass      703052    1.511530  [dead_blocks,copy_prop,cse,redundant_bool,licm_const,jump_thread,leg_e,leg_f]
0x6df    pass      703052    1.511530  [fold_br,dead_blocks,copy_prop,cse,redundant_bool,licm_const,jump_thread,leg_e,leg_f]
0x59c    pass      703926    1.511596  [copy_prop,cse,redundant_bool,jump_thread,unroll,leg_f]
